"name","rating","category","cuisine","address","district","average_price"
"Quan_Lim_-_Pho_&_Bun_Dau_Mam_Tom","3.9","Bistro","Vietnam","146_Duong_So_1,_KDC_Trung_Son","Binh_Chanh","127,500 "
"Lau_De_SOS_-_Binh_Hung","3.9","Restaurant","Vietnam","45_Duong_So_10,_Xa_Binh_Hung","Binh_Chanh","102,500 "
"Ga_Tam_Ky_161_-_Com,_Chao_&_Goi_Ga","3.9","Bistro","Vietnam","161_Duong_9A,_KDC_Trung_Son,_Xa_Binh_Hung","Binh_Chanh","137,500 "
"Quan_Oc_Gia_Dinh_-_Dinh_Duc_Thien","3.9","Bistro","Vietnam","D17/33_Dinh_Duc_Thien","Binh_Chanh","112,500 "
"Pho_Kieu_Cafe_&_Bar","3.2","Cafe","Vietnam","68_Pham_Hung","Binh_Chanh","212,500 "
"Quan_An_Bich_Thu_-_Duong_Lien_Ap","3.45","Bistro","Vietnam","B5/120/5_Duong_Lien_Ap_2-3,_Xa_Da_Phuoc","Binh_Chanh","27,500 "
"Hang_-_Bun_Mang_Vit_&_Chao_-_Pham_Hung","3.45","Bistro","Vietnam","118_Pham_Hung,_X._Binh_Hung","Binh_Chanh","52,500 "
"Quan_Loan_-_Pho_Bo","3.45","Bistro","Vietnam","C10/45_Dinh_Duc_Thien,_Ap_3,_X._Binh_Chanh","Binh_Chanh","30,000 "
"Hello_-_Ga_Ran_&_Tra_Sua","4.25","Bistro","Vietnam","29_Duong_So_5,_KDC_Dai_Phuc_Green_Villas,_Xa_Binh_Hung","Binh_Chanh","27,500 "
"Mi_Chu_Cao_-_Hu_Tieu_&_Nui_Xao_Bo","4.55","Bistro","Vietnam","C5/14_Pham_Hung","Binh_Chanh","32,500 "
"Minh_Ngoc_Quan_-_Bun_Moc,_Bo_Kho_&_Hoanh_Thanh","2.9","Bistro","Vietnam","SH4/D03_Chung_Cu_Hoang_Quan_HQ3,_Nguyen_Van_Linh","Binh_Chanh","32,500 "
"Dong_Ba_-_Bun_Bo_Hue_-_Vinh_Loc","3.3","Bistro","Vietnam","A3/20_Vinh_Loc","Binh_Chanh","32,500 "
"Anh_Tu_-_Quan_De_Tuoi","3.15","Bistro","Vietnam","D20/28A_Vo_Van_Van,_Ap_4,_X._Vinh_Loc_B","Binh_Chanh","212,500 "
"Com_Tam_Diem_2_-_Pham_Hung","3.15","Bistro","Vietnam","C7/23_A2_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","32,500 "
"Pho_Ha_Thanh_-_Vo_Van_Van","3.15","Bistro","Vietnam","C6/4_Vo_Van_Van,_Ap_3,_X._Vinh_Loc_B","Binh_Chanh","30,000 "
"Bo_Ne_5_Nhat","3.15","Bistro","Vietnam","D1/5_Ap_4","Binh_Chanh","35,000 "
"Thien_Ky_-_Hu_Tiu_Mi_Hoanh_Thanh","3.15","Bistro","Vietnam","A1/17_Quoc_Lo_50,_Xa_Binh_Hung","Binh_Chanh","32,500 "
"Heo_Moi_Nuong_Gia_Cay_-_Vo_Van_Van","3.15","Street_food","Vietnam","C1/4H_Vo_Van_Van,_Ap_3,_Xa_Vinh_Loc_B","Binh_Chanh","27,500 "
"Hien_-_Com_Binh_Dan","3.15","Bistro","Vietnam","55_Duong_So_9A,_KDC_Trung_Son,_Xa_Binh_Hung","Binh_Chanh","32,500 "
"Tu_Map_-_Bun_Bo,_Hu_Tieu_Mi_&_Bo_Kho","3.15","Bistro","Vietnam","C1/18_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","25,000 "
"Hung_Dong_Cafe","4.55","Cafe","Vietnam","C7/6_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","42,000 "
"Bun_Bo_Hue_Nam_Long","3.35","Bistro","Vietnam","C7/23A2_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","33,500 "
"Sushi_Now_-_Sushi_Bento","3.35","Bistro","Japan","C18/29_KDC_Trung_Son,_Duong_So_9,_Xa_Binh_Hung","Binh_Chanh","59,500 "
"Net_Viet_Xua_-_Restaurant_&_Coffee","4.5","Restaurant","Vietnam","A9/3_Huong_Lo_11,_Ap_1,_Xa_Tan_Quy_Tay,","Binh_Chanh","364,500 "
"Minh_Ky_-_Hu_Tieu_Mi_-_Duong_So_10","4.3","Bistro","Vietnam","82_Duong_So_10,_Xa_Binh_Hung","Binh_Chanh","33,000 "
"Unnie_-_Mon_An_Han_Quoc","3.9","Street_food","Korea","110_Duong_So_13,_KDC_Binh_Hung","Binh_Chanh","42,000 "
"Bien_Nho_-_Lau_&_Cac_Mon_Hai_San","3.3","Bistro","Vietnam","1A112_Vinh_Loc","Binh_Chanh","89,500 "
"Tra_Sua_Xien_Que_Hot_&_Cold_-_Binh_Chanh","3.45","Cafe","Vietnam","132_Duong_So_9A,_KDC_Trung_Son","Binh_Chanh","59,000 "
"Noona_-_Tra_Sua_Tran_Chau_Duong_Den","3.25","Cafe","Vietnam","B502_Khu_Dan_Cu_Happy,_Nguyen_Van_Linh,_Xa_Binh_Hung","Binh_Chanh","32,500 "
"Oc_Dem_-_Vo_Van_Van","3.25","Street_food","Vietnam","C6/13B_Vo_Van_Van,_Ap_3,_X._Vinh_Loc_B","Binh_Chanh","40,000 "
"Lau_De_Chinh_Hieu","3.55","Bistro","Vietnam","C16_Duong_So_8,_Khu_Trung_Son,_Binh_Hung","Binh_Chanh","70,000 "
"Quan_Viet_Hoa_-_Hu_Tieu_Xao,_Mi_Xao_Gion_&_Com_Ga","4.55","Bistro","Vietnam","A6/A11_Quoc_Lo_50,_Xa_Binh_Hung","Binh_Chanh","45,000 "
"Bo_Ne_3_Ngon_-_Bo_Quang_Lua_Hong_-_Duong_So_9A","4.1","Bistro","Vietnam","267_Duong_So_9A","Binh_Chanh","45,000 "
"Hoa_Phuong_Quan_-_Banh_Da_Cua_&_Bun","3.25","Bistro","Vietnam","20_Duong_So_7","Binh_Chanh","40,000 "
"Quan_Hai_Cua_-_Nguyen_Huu_Tri","3.6","Bistro","Vietnam","26_Nguyen_Huu_Tri,_TT._Tan_Tuc","Binh_Chanh","115,000 "
"Oc_Xi_Trum_-_Oc_Dong_Gia_30k_-_Shop_Online","3.35","Shop_Online","Vietnam","B24/5_Cay_Cam,_Ap_Vinh_Loc_B","Binh_Chanh","40,000 "
"Lau_De_404","3.85","Bistro","Vietnam","A11/8_Quoc_Lo_50","Binh_Chanh","115,000 "
"Omely_-_Quan_An_Gia_Dinh","3.25","Bistro","Vietnam","104_-_106_-_108_Duong_9A,_KDC_Trung_Son","Binh_Chanh","165,000 "
"Gach_Co_Coffee_-_Thoi_Hoa","3.6","Cafe","Vietnam","E1/43_Thoi_Hoa,_Vinh_Loc_A","Binh_Chanh","45,000 "
"Com_Ga_89_-_Quach_Dieu","4.15","Bistro","Vietnam","C2/5_Quach_Dieu,_X._Vinh_Loc_A","Binh_Chanh","30,000 "
"Quan_An_Toan_Ky","3.6","Bistro","Vietnam","B8/4_Vo_Van_Van","Binh_Chanh","35,000 "
"Tra_Sua_Hong_Kong_Tea_&_Tra_Sua_Tuoi_Tran_Chau_HongKong","4.9","Cafe","Vietnam","28_Duong_So_7,_P._Binh_Hung","Binh_Chanh","40,000 "
"Bui_-_Oc_Lau","3.6","Bistro","Vietnam","99_Duong_So_9A,_Trung_Son","Binh_Chanh","97,500 "
"Quan_Oc_Tai_-_Pham_Hung","3.4","Bistro","Vietnam","C11/9_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","40,000 "
"Tuy_Huong_-_Com_Van_Phong,_Che_&_Trai_Cay_To","3.35","Bistro","Vietnam","KDC_Him_Lam,_5_Duong_So_4,_Xa_Binh_Hung","Binh_Chanh","47,500 "
"De_39","3.35","Bistro","Vietnam","39_Duong_So_4_Trung_Son","Binh_Chanh","97,500 "
"Hu_Tieu_Le","3.8","Bistro","Vietnam","Tran_Van_Giau,_Xa_Pham_Van_Hai","Binh_Chanh","35,000 "
"Pho_Quynh_-_Quoc_Lo_50","3.35","Bistro","Vietnam","18a/30,_Quoc_Lo_50,_X._Binh_Hung","Binh_Chanh","35,000 "
"Bun_Bo_Hue_O_Phuong_-_Quoc_Lo_50","3.5","Bistro","Vietnam","B2/17_Quoc_Lo_50","Binh_Chanh","40,000 "
"Pho_Thi","3.4","Bistro","Vietnam","1_Duong_So_06,_Khu_Dan_Cu_Trung_Son,_Xa_Binh_Hung","Binh_Chanh","40,000 "
"Quan_Huong_Vi_Bien_-_Hai_San_Tuoi_Song","3.05","Bistro","Vietnam","Duong_So_10,_X._Binh_Hung","Binh_Chanh","115,000 "
"Vu_Kim_-_Hai_San_Binh_Dan","3.2","Bistro","Vietnam","C5/18_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","65,000 "
"Tien_Phat_-_Hu_Tieu_Nam_Vang_-_Duong_So_9A","3.6","Bistro","Vietnam","120_Duong_So_9A,_KDC_Trung_Son,_Xa_Binh_Hung","Binh_Chanh","65,000 "
"Com_Ga_Hoi_An_-_Pham_Hung","3.5","Bistro","Vietnam","C4/9B_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","35,000 "
"A_Nhut_-_Oc_&_Hai_San","3.7","Street_food","Vietnam","Pham_Hung","Binh_Chanh","35,000 "
"Hu_Tieu_De_-_Quoc_Lo_50","4","Bistro","Vietnam","E3/72_Quoc_Lo_50","Binh_Chanh","40,000 "
"Quan_An_Gia_Dinh_Thanh_Phat","4.05","Bistro","Vietnam","C11/17_Vo_Van_Van","Binh_Chanh","115,000 "
"Tuan_Ky_-_Com_Ga_Xoi_Mo_&_Sinh_To","3.35","Bistro","Vietnam","267_Duong_9A,_KDC_Trung_Son,_Xa_Binh_Hung","Binh_Chanh","55,000 "
"Oc_Suong","3.2","Bistro","Vietnam","C5/18_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","65,000 "
"Ha_Ky_-_Hu_Tieu_Xao","4.9","Bistro","Vietnam","A30/10_Quoc_Lo_50","Binh_Chanh","47,500 "
"Heo_Moi_Nuong_-_Pham_Hung","3.6","Street_food","Vietnam","C1A/18_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","30,000 "
"Xoai_Non_Phuc_Phuc","4.7","Street_food","Vietnam","C9/C10_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","65,000 "
"Hu_Tiu_Nam_Vang_Ngon","3.6","Bistro","Vietnam","C3/16_Pham_Hung,_P._Binh_Hung","Binh_Chanh","35,000 "
"Bun_Bo_Hue_&_Bun_Thai_-_Quoc_Lo_50","3.6","Bistro","Vietnam","A10/3_Quoc_Lo_50","Binh_Chanh","30,000 "
"Bit_Tet_Song_Nhi","4","Street_food","Vietnam","B2/59_Tan_Liem,_Xa_Phong_Phu","Binh_Chanh","35,000 "
"Com_Ga_Tam_Ky","3.5","Bistro","Vietnam","F2/16_Quach_Dieu,_X._Vinh_Loc_A","Binh_Chanh","32,500 "
"Henry_&_Peter_-_Ga_Ran_&_An_Vat","5","Street_food","Vietnam","C1/5_Quach_Dieu,_Xa_Vinh_Loc_A","Binh_Chanh","32,500 "
"Com_Ga_Xoi_Mo_Vi_Anh_-_Duong_So_10","5","Bistro","Vietnam","2E_Duong_So_10","Binh_Chanh","30,000 "
"Co_Mai_-_Bun_Nuoc_Leo_Soc_Trang","3.35","Bistro","Vietnam","35_Duong_So_6","Binh_Chanh","35,000 "
"Oc_Trung_-_Pham_Hung","3.35","Bistro","Vietnam","C9/10_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","105,000 "
"Quan_Bia_Goc_Viet_-_Duong_So_9","3.9","Bistro","Vietnam","66_Duong_So_9","Binh_Chanh","165,000 "
"Vi_Anh_2_-_Com_Ga_Xoi_Mo_&_Hu_Tieu_Nam_Vang","3.2","Bistro","Vietnam","34_Duong_So_10,_KDC_Binh_Hung","Binh_Chanh","37,500 "
"Ngoc_Lan_-_Chao_&_Goi_Vit","4.1","Bistro","Vietnam","C3/12_Pham_Hung","Binh_Chanh","50,000 "
"Pho_Ngoc_-_Quach_Dieu","3.3","Bistro","Vietnam","F12/2_Quach_Dieu","Binh_Chanh","35,000 "
"Quan_Nhau_Binh_Dan_404","3.95","Bistro","Vietnam","110_Duong_So_9A","Binh_Chanh","115,000 "
"Hong_Phat_2_-_Hu_Tieu_Nam_Vang","3.15","Bistro","Vietnam","C3/26_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","35,000 "
"Pho_Bac_Hai_Ha_Noi_-_Pham_Hung","3.15","Bistro","Vietnam","C3/17_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","32,500 "
"Thanh_-_Pho_&_Bun_Bo_Hue","3.15","Bistro","Vietnam","A12/12_Quoc_Lo_50","Binh_Chanh","32,500 "
"Ngan_-_Pho_Bo_Kho","3.15","Bistro","Vietnam","A15/11_Quoc_Lo_50","Binh_Chanh","32,500 "
"Ga_Ta_Hoi_An_-_Kinh_Duong_Vuong","3.15","Bistro","Vietnam","53/8A_An_Phu_Tay,_X._Hung_Long","Binh_Chanh","65,000 "
"Thuan_Ky_Mi_Gia","4.3","Bistro","China","26_Duong_So_18,_Khu_Dan_Cu_Him_Lam","Binh_Chanh","41,000 "
"Bun_Cha_Ca_Nha_Trang_Bien_Nho","3.65","Bistro","Vietnam","A10/27Y_Duong_So_1,_KDC_Binh_Hung,_Xa_Binh_Hung","Binh_Chanh","41,000 "
"Pho_Nguyen_-_Quoc_Lo_50","3.35","Bistro","Vietnam","17/24_Quoc_Lo_50","Binh_Chanh","38,500 "
"7_Days_Coffee","3.85","Cafe","Vietnam","30_Duong_So_5,_Xa_Binh_Hung","Binh_Chanh","55,000 "
"Ngoc_Dung_-_Bun,_Hu_Tieu_&_Hoanh_Thanh","3.6","Bistro","Vietnam","C3/16A_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","37,500 "
"Com_Chay_Cha_Bong_Tien_Vua_-_Shop_Online","3.6","Shop_Online","Vietnam","KDC_Binh_Hung,_6_Duong_So_9","Binh_Chanh","40,000 "
"Quan_Com_Viet_Hoa","4.3","Bistro","Vietnam","A6/A11_Quoc_Lo_50,_Xa._Binh_Hung","Binh_Chanh","47,500 "
"Way_Coffee_-_Duong_So_5","3.35","Cafe","Vietnam","30_Duong_So_5","Binh_Chanh","47,500 "
"Banh_Trang_Gao_Que_Toi_-_Shop_Online","3.4","Shop_Online","Vietnam","D12_Le_Thi_Dung,_Xa_Vinh_Loc_A","Binh_Chanh","37,500 "
"Ga_Ran_Chicken_Plus_-_Pham_Hung","5","Bistro","Vietnam","C4_-_36_Pham_Hung,_X._Binh_Hung","Binh_Chanh","127,000 "
"Vinh_Loc_Quan_-_Lau_&_Dac_San_Dong_Que","3.9","Bistro","Vietnam","52_Huong_Lo_80,_Xa_Vinh_Loc_A","Binh_Chanh","292,500 "
"Mi_Cay,_Tra_Sua_&_An_Vat","3.9","Bistro","Vietnam","216B/7_An_Phu_Tay","Binh_Chanh","42,500 "
"Ga_Ta_Tam_Ky_-_Pham_Hung","3.9","Bistro","Vietnam","C3/4_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","142,500 "
"Quan_An_24h_-_Bun_Cha,_Bun_Bo_&_Giai_Khat","3.2","Bistro","Vietnam","79_Duong_So_8","Binh_Chanh","92,500 "
"An_Vat_Dong_Gia_35K_-_Shop_Online","4.55","Shop_Online","Vietnam","E1_Quach_Dieu,_Xa_Vinh_Loc_A","Binh_Chanh","67,500 "
"Shu_Shi_-_Mi_Cay_7_Cap_Do","2.9","Bistro","Vietnam","1A60/1_Tran_Van_Giau,_Xa_Pham_Van_Hai","Binh_Chanh","40,000 "
"Lau_Bo_80_-_Vo_Van_Van","3.3","Bistro","Vietnam","C7/28_Vo_Van_Van,_Ap_3,_Xa_Vinh_Loc_B","Binh_Chanh","117,500 "
"Rau_Cau_Dua_-_Vo_Van_Van","3.95","Street_food","Vietnam","B8/15_Vo_Van_Van,_Xa_Vinh_Loc_B","Binh_Chanh","35,000 "
"Bun_Bo_Van_Thinh_-_Tan_Tuc","3.15","Bistro","Vietnam","C12/18A_Tan_Tuc,_TT._Tan_Tuc","Binh_Chanh","42,500 "
"Banh_Pia_Soc_Trang","3.15","Bakery","Vietnam","A11/11A_Quoc_Lo_50","Binh_Chanh","52,500 "
"Phuc_Ky_-_Com_Ga,_Hu_Tieu_&_Nui","3.25","Bistro","Vietnam","C4/34_Pham_Hung,_P._Binh_Hung","Binh_Chanh","46,000 "
"Juicci_-_Nuoc_Ep_Trai_Cay_-_Satra_Pham_Hung","4.15","Cafe","Vietnam","Satra_Pham_Hung,_C6/27_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","43,000 "
"Hoa_Dang_Tuu_Phung","3.4","Bistro","Vietnam","C19/11A_Duong_So_9A,_Xa_Binh_Hung","Binh_Chanh","169,000 "
"Dac_San_Da_Lat_-_Shop_Online_-_Pham_Hung","3.3","Shop_Online","Vietnam","C4/14D2_Pham_Hung,_P._Binh_Hung","Binh_Chanh","43,000 "
"Bep_Anh_Hao_-_Com_Nieu","3.7","Bistro","Vietnam","Block_A_EhomeS_Duong_So_1,_Xa_Binh_Hung","Binh_Chanh","79,500 "
"The_Coffee_House_-_Saigon_Mia","4.5","Cafe","Vietnam","Tang_Tret,_Khu_Can_Ho_Cao_Cap_Saigon_Mia,_Duong_So_9A,_Xa_Binh_Hung","Binh_Chanh","52,000 "
"Nha_Hang_112_-_Oc_&_Hai_San","4.15","Restaurant","Vietnam","112_Duong_9A,_Khu_Dan_Cu_Trung_Son","Binh_Chanh","195,000 "
"Kimchi_Su_Hao","3.6","Bistro","Korea","Duong_C5/22","Binh_Chanh","60,000 "
"Xuan_Hoa_Quan_-_Bo_Kho,_Banh_Canh_&_Bun_Rieu","4.75","Bistro","Vietnam","B005_Ehomes,_Nguyen_Van_Linh,_Xa_Binh_Hung","Binh_Chanh","40,000 "
"Phuc_-_Bo_To_Cu_Chi","3.2","Bistro","Vietnam","31_Duong_So_4","Binh_Chanh","130,000 "
"Banh_Xeo_&_Banh_Khot_-_Chu_Tam_Mien_Tay","4.6","Bistro","Vietnam","31_Duong_So_10,_Xa_Phong_Phu","Binh_Chanh","50,000 "
"Pho_Phuong_Bac","3.5","Bistro","Vietnam","53_Duong_So_5,_X._Binh_Hung","Binh_Chanh","42,500 "
"Quan_Oc_165","4","Bistro","Vietnam","1908_Vinh_Loc,_Xa_Vinh_Loc_B","Binh_Chanh","70,000 "
"Oc_Trang","3.45","Bistro","Vietnam","C14/24_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","70,000 "
"Comeat_-_Com_Van_Phong_-_Shop_Online","3.45","Shop_Online","Vietnam","11_Duong_So_4A,_Xa_Binh_Hung","Binh_Chanh","40,000 "
"Bun_Bo_&_Bun_Moc_Bon_Rom","3.95","Bistro","Vietnam","299_Duong_So_9A,_Xa_Binh_Hung","Binh_Chanh","70,000 "
"Phuong_Vy_-_Bun_Dau_Mam_Tom_&_Chan_Ga_Sa_Tac","3.15","Street_food","Vietnam","Huong_Lo_11,_Xa_Hung_Long","Binh_Chanh","80,000 "
"Pho_Thao_-_Pham_Hung","5","Bistro","Vietnam","6_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","81,000 "
"Panda_Bento_-_Com_Van_Phong_-_Shop_Online","3.4","Shop_Online","Japan","C1/30_A1_Pham_Hung,_Xa_Binh_Chanh","Binh_Chanh","48,500 "
"Funny_Beef_-_Spaghetti_&_Beefsteak_-_Trung_Son","3.9","Bistro","Vietnam","120_Duong_So_9A,_KDC_Trung_Son,_Ap_4B,_X._Binh_Hung","Binh_Chanh","174,500 "
"Lien_Huong_-_Ga_Ac_&_Oc_Heo_Tiem_Thuoc_Bac_-_Quoc_Lo_50","4.6","Bistro","Vietnam","B17/15_Quoc_Lo_50","Binh_Chanh","52,500 "
"Tam_Moc","4.2","Vegetarian","Vietnam","418_Tan_Tuc,_TT._Tan_Tuc","Binh_Chanh","50,000 "
"Pho_Ga_O_Kia_-_Duong_So_9A","3.15","Bistro","Vietnam","97_Duong_So_9A,_KDC_Trung_Son,_P._Binh_Hung","Binh_Chanh","55,000 "
"BBQ_Ngoi_-_Mon_Nuong","3.25","Bistro","Vietnam","168_Duong_So_1,_KDC_Trung_Son","Binh_Chanh","109,000 "
"Mai_La_-_Hai_San_Tuoi_Song","3.8","Bistro","Vietnam","Lien_Ap_1_-_2_-_3,_Xa_Vinh_Loc_A","Binh_Chanh","184,500 "
"Domino's_Pizza_-_Nguyen_Thi_Tu","3.95","Bistro","International","D1/10D_Nguyen_Thi_Tu,_Xa_Vinh_Loc_B","Binh_Chanh","124,000 "
"Lau_De_404_-_Duong_so_9","3.3","Bistro","Vietnam","110A_Duong_So_9A,_Khu_Dan_Cu_Trung_Son,_P._Binh_Hung","Binh_Chanh","135,000 "
"Quan_Rau_Rung_Trung_Son_-_Banh_Xeo","3.35","Bistro","Vietnam","13_Duong_So_8,_Khu_Dan_Cu_Trung_Son","Binh_Chanh","55,000 "
"Quan_Chi_Dau_-_Duong_So_8","3.95","Bistro","Vietnam","113_Duong_So_8,_KDC_Trung_Son","Binh_Chanh","325,000 "
"Hu_Tieu_Nam_Vang_Nhan_Quan_-_Quoc_Lo_50","3.25","Bistro","Vietnam","A23/9_Quoc_Lo_50,_X._Binh_Hung","Binh_Chanh","61,000 "
"McDonald’s_Satra_Pham_Hung","3.5","Restaurant","International","Tang_Tret,_TTTM_Satra_Pham_Hung,_C6/27_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","125,000 "
"Ok_3_Con_De_-_Lau_De_Chinh_Hieu_-_Pham_Hung","3","Bistro","Vietnam","C3/9_Pham_Hung","Binh_Chanh","100,000 "
"Kim_Son_Quan","4.25","Restaurant","Vietnam","C3/13_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","190,000 "
"Xien_Khe_Quan_-_Duong_So_9A","3.35","Bistro","Vietnam","199_Duong_So_9A","Binh_Chanh","125,000 "
"Sao_Bien_-_Bo_To_Xuan_Dao","3.45","Bistro","Vietnam","2_Duong_So_9A,_P._Binh_Hung","Binh_Chanh","175,000 "
"Cari_&_Lau_Tieu","4.25","Restaurant","Vietnam","9/4_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","75,000 "
"Ngoc_-_Quan_An_Binh_Dan","3.9","Bistro","Vietnam","9_Duong_So_8,_P._Binh_Hung","Binh_Chanh","150,000 "
"Pho_Hoang_1_-_Pham_Hung","3.2","Bistro","Vietnam","C7/1_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","80,000 "
"Moc_Quan_-_Nuong_Ngoi","3.75","Bistro","Vietnam","C19/11A_Duong_So_9A,_Xa_Binh_Hung","Binh_Chanh","175,000 "
"Vit_Quay_Hung_Trang","4.3","Bistro","Vietnam","Quoc_Lo_50","Binh_Chanh","125,000 "
"Phuong_Quang_Nam_-_Goi_Ga_&_Vit","3.4","Bistro","Vietnam","B11/12_Ap_2,_Vo_Van_Van","Binh_Chanh","155,000 "
"Bangkok_Kitchen_-_Khu_Dan_Cu_Gia_Hoa","4","Bistro","Thailand","E4B/11_Khu_Dan_Cu_Gia_Hoa,_Xa_Phong_Phu","Binh_Chanh","125,000 "
"Funny_Beer_Food","4.3","Bistro","Vietnam","1/27_Dinh_Duc_Thien","Binh_Chanh","125,000 "
"Kho_Ga_La_Chanh_-_Pham_Hung","3.65","Street_food","Vietnam","C8/13B2_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","100,000 "
"Bo_To_Tay_Ninh_Nam_Sanh_-_Quoc_Lo_1A","4.3","Bistro","Vietnam","13/11_Quoc_Lo_1A,_Xa_Tan_Quy_Tay","Binh_Chanh","125,000 "
"Vo_Phuc_Trung_Nghia_-_Shop_Online","3.9","Shop_Online","Vietnam","E3/5_Thoi_Hoa,_Xa_Vinh_Loc_A","Binh_Chanh","225,000 "
"Young_Buffet_BBQ_&_Beer","3.9","Restaurant","Vietnam","C8/1C_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","125,000 "
"Chan_Ga_Sa_Tac_Xi_Trum_-_Quoc_Lo_50","3.9","Shop_Online","Vietnam","A13/399S_Quoc_Lo_50,_Xa_Phong_Phu","Binh_Chanh","75,000 "
"Binh_Dien_Quan_-_Nha_Hang_San_Vuon","2.9","Restaurant","Vietnam","E8/32_Nguyen_Huu_Tri,_KP._5,_Thi_Tran_Tan_Tuc","Binh_Chanh","150,000 "
"An_Vat_Be_Ngoc","2.9","Street_food","Vietnam","C3/32_Ap_3,_P._Vinh_Loc_B","Binh_Chanh","125,000 "
"Teemo_BBQ","3.95","Bistro","Vietnam","Quoc_Lo_50","Binh_Chanh","125,000 "
"Lan_-_Banh_Trai_Cay_Dau_Xanh","3.95","Bakery","Vietnam","C2/33FX_Pham_Hung,_X._Binh_Hung_(Gan_Mieu_Nam_Me_Ngu_Hanh)","Binh_Chanh","175,000 "
"Ga_Ta_Mien_Trung_-_Vo_Van_Van","3.15","Bistro","Vietnam","D10/25_Vo_Van_Van,_Ap_4,_To_10,_X._Vinh_Loc_B","Binh_Chanh","135,000 "
"Nuoc_Ep_Lanh_Yes!_-_Shop_Online","4","Shop_Online","Vietnam","A1_Chung_Cu_The_Mansion,_Nguyen_Van_Linh","Binh_Chanh","58,500 "
"Hai_Lam_Quan_-_Quan_Gia_Dinh","3.4","Bistro","Vietnam","279_Duong_So_9A,_Xa_Binh_Hung","Binh_Chanh","155,000 "
"Me_Tieu_Bao_-_Chan_Ga_Rut_Xuong_-_Shop_Online","4","Shop_Online","Vietnam","Cong_Mp4_Mizuki_Park,_Xa_Binh_Hung","Binh_Chanh","77,500 "
"Banh_Bong_Lan_Trung_Muoi_336","3.9","Bakery","Vietnam","C11/6_Pham_Hung,_Xa_Binh_Hung_(Dau_Duong_Pham_Hung_-_Nguyen_Van_Linh)","Binh_Chanh","80,000 "
"Chan_Ga_Cay_Yuyu_-_Shop_Online","3.35","Shop_Online","China","C2/12M_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","60,000 "
"Banh_Nha_Tui_-_Shop_Online","3.45","Shop_Online","Vietnam","C3/23_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","87,500 "
"Que_Huong_Quan_-_Duong_So_10","3.05","Bistro","Vietnam","32_Duong_So_10,_KDC_Binh_Hung","Binh_Chanh","110,000 "
"Nha_Go_Quan_-_Am_Thuc_Viet","4.75","Restaurant","Vietnam","70_Duong_So_5,_KDC_Conic,_Xa_Phong_Phu","Binh_Chanh","185,000 "
"Am_Thuc_Chay_Buu_Niem","3.95","Vegetarian","Vietnam","95_Duong_So_8,_KDC_Trung_Son,_Xa_Binh_Hung","Binh_Chanh","80,000 "
"Quan_Viet_De_-_Chuyen_Cac_Mon_De","4.3","Bistro","Vietnam","C6/20_Pham_Hung,_Xa_Binh_Hung","Binh_Chanh","112,500 "
"Am_Thuc_Ngan_Sang_-_Quan_An_Gia_Dinh","3.9","Bistro","Vietnam","A11/5B_Nguyen_Cuu_Phu,_Xa_Tan_Kien","Binh_Chanh","787,500 "
"Nha_Hang_Karaoke_Cay_Su","3.9","Restaurant","Vietnam","C12B/13B_Ap_3B,_Xa_Vinh_Loc_B","Binh_Chanh","164,000 "
"De_Nui_3Q_-_Trung_Son","3.7","Bistro","Vietnam","Duong_So_9A,_Khu_Trung_Son","Binh_Chanh","150,000 "
"Hai_Quang_-_Lau_Ca_Thac_Lac","4.15","Bistro","Vietnam","X12_Duong_So_5A","Binh_Chanh","140,000 "
"Lau_De_De_Nhat","3.35","Bistro","Vietnam","135_Duong_So_10","Binh_Chanh","190,000 "
"Lau_De_Phong_Luu_-_Quach_Dieu","3.55","Bistro","Vietnam","C2/5_Quach_Dieu","Binh_Chanh","140,000 "
